artist_id,artist_name,song_id,song_name,loudness,song_hotttnesss,tempo,key_confidence,mode_confidence,year,artist_hotttnesss,duration
AR72Q9R1187B98A664,Hatiras,SODCBCN12AB01818EA,The Anthem,-6.125,nan,131.999,0.384,0.247,2002,0.3814678148235367,298.1873
ARM7UY51187B993E17,Eddie Palmieri,SOYBJJE12A8C13CC79,No Pienses Asi,-17.886,nan,153.309,0.414,0.464,1973,0.368446211679491,266.50077
ARX0X2D1187B99F515,HA-ASH,SOAGBQA12AB0180400,Amor a Medias,-5.548,0.5763999812554107,136.945,0.385,0.32,2005,0.38791159898405514,253.90975
ARZS5VW1187FB567E8,William Orbit,SOQKFHB12AB0186B13,Cavalleria Rusticana,-21.82,0.5040343408054411,131.281,0.64,0.705,2000,0.42495308411251165,199.8624
ARASWKT1187B9923B7,Felix Slatkin/Concert Arts Symphonic Band,SOSMUXL12A8C136808,Washington Post (1998 Digital Remaster),-15.019,nan,124.056,0.348,0.462,0,0.2916990799372148,151.17016
ARRLCY71187B9A0FC6,Jongo Trio,SOMZNFA12A6D4F8A2A,Cavaleiro De Aruanda,-8.151,nan,144.581,0.192,0.487,0,0.20639450482725655,157.72689
ARXOTQH1187FB57084,Chris Brown,SOYPBEP12A8AE4853A,Forever,-2.991,nan,85.322,0.712,0.463,0,0.830356766356765,389.25016
ARB78VW1187B98F81C,George Nooks,SOIGFAH12A8AE4697D,TELL ME WHY,-7.398,nan,152.172,0.0,0.198,0,0.3395324203493744,221.90975
ARJE0KX1187FB53E82,Energy,SOGLXHC12A58A7C184,Czwarty,-5.941,nan,87.512,0.112,0.282,0,0.4174057975201058,310.9873
ARYVLXY1187FB373B0,Maurane,SOSYIBO12A8C137BEE,Manies Manigances,-8.403,0.0,130.993,0.831,0.486,1995,0.41261081923196263,172.17261
AREYEW21187FB45C47,Zagar feat. Underground Divas,SOKRMOC12AC46885E3,Wings Of Love,-5.54,nan,130.002,0.897,0.806,0,0.39947099115491824,311.90159
AR32ETX1187B9A792F,The Vaughan Brothers,SOHWUWA12A8C1325AE,Hillbillies From Outerspace,-13.324,0.6542762633605924,141.602,0.494,0.465,1990,0.36491403453505683,222.64118
ARY1P2B1187B9B78F5,Mariano Yanani,SOTTBUT12A8C13856B,When We Dance,-15.618,nan,85.024,0.822,0.811,2005,0.313866099580293,239.22893
ARIMZQZ1187B9AD541,Thrice,SOUQYYT12A8C13BA09,Betrayal Is A Symptom,-5.176,0.7353464564863851,114.179,1.0,0.606,2002,0.5199654792867565,169.63873
AROCP781187B98E2A3,Nikki Fletcher / Tim Hughes / Various Artists,SOVTSXV12AB0181298,Catch Me,-6.493,0.26586104921065007,163.987,0.716,0.578,0,0.37034677312620534,219.16689
AR5FP401187FB523C9,Bob Dylan,SOBMWXO12A8C132120,Simple Twist Of Fate,-13.776,0.7025515850048525,136.842,0.368,0.382,1975,0.6333399087018368,257.61914
AR2O20V1187B989AF6,Black Tambourine,SORRNTH12AC960A43B,Dream Baby Dream,-9.975,0.5932516515310825,131.388,0.698,0.246,2010,0.3971703414501831,236.35546
AROCBZZ11E2835D652,Small Faces,SOMEAJX12A6D4F6230,My Mind's Eye,-7.124,0.5892077255762758,116.664,0.711,0.7,1966,0.44905257515374747,121.73016
ARBV8MP1187B9B60B1,Esa Pakarinen,SOZAPRE12AB0182FFA,Vanhapoika-Severi,-11.136,nan,156.32,0.708,0.599,1990,0.3228824899542305,152.58077
AR4JY8V1187B98A62F,Ann Hampton Callaway,SOSHVZY12AB017D82E,Fallin in Love Again,-18.854,0.0,98.501,0.566,0.429,0,0.3797617837300081,212.84526
ARBCUNV1187B98A9FB,Busta Rhymes,SORTOLS12AB01816C5,We Put It Down For Y'all (Explicit LP Version),-8.975,0.4471357962861778,90.032,0.522,0.394,2000,0.5396443124242588,209.60608
ARJFBZ41187FB560A0,Black Sheep,SODRUZE12AF729E2E6,Novakane Groove,-5.531,nan,89.145,0.394,0.274,0,0.47479579708807784,248.37179
ARWQ2Y71187FB504C0,Dj Kun,SOJVMXC12A6D4F6E85,Spaniolandia,-8.522,0.2707759989463275,199.955,0.754,0.596,0,0.333384571119716,219.74159
ARG1UAO1187FB55E50,Sammi Cheng,SOJMXSD12A6D4F81F8,Ai Shi...,-9.059,nan,104.25,0.865,0.679,0,0.39157416411599666,126.82404
ARWMNEW1252CCF8F72,FSTZ,SOKZCRU12AAF3B302E,Facemelt,-12.597,nan,140.007,0.335,0.441,0,0.14141924925208998,280.58077
AR0LCRP1187B9B4C5A,Patrick Samson,SOYHLOO12A8C144EC4,Io Che Non Vivo Senza Te,-17.073,nan,116.243,0.439,0.185,0,0.0,101.85098
ARB6OGR1187FB4D43D,M83,SOWGWCP12A6D4F860D,I'm Happy She Said,-6.1,0.6994267281883303,90.264,0.879,0.707,2001,0.5071155487524536,1071.882
ARXNDB61187B9B2208,Ken Chu,SOOPLET12AB01825DE,Dai Wo Li Kai,-6.923,nan,140.082,0.731,0.726,0,0.0,281.93914
ARKRUIT11F50C4E6B1,Kooii,SOWPPYS12AB01827A5,Here_ Swing_ Sing,-10.775,0.319565986882865,112.93,0.578,0.573,2005,0.29962403768227036,391.00036
ARP90NR1187B990ECA,Rene Touzet,SOPYJPU12A58A7B4A3,Delirio,-16.034,0.0,111.493,0.141,0.368,0,0.2491274550133321,198.922
ARRM70G1187B9A7F64,Junior Kimbrough,SOVYDFP12AB018CAD3,All Night Long (Instumental),-9.841,nan,83.706,0.699,0.535,1998,0.4271229698860146,384.57424
AR52EZT1187B9900BF,Alicia Keys,SONTFNG12A8C13FF69,If I Ain't Got You,-8.414,nan,118.273,0.55,0.566,2003,0.7786735791842135,231.18322
ARV8T9T1187B99F3F4,Amorphis,SOEOMZJ12A8C139998,Crimson Wave,-5.067,0.7158947963587176,108.039,0.205,0.435,2001,0.5535661720707804,285.46567
ARKA2YS1187B9A4060,Michèle Arnaud,SORWLOJ12A6D4F871E,Ballade Des Oiseaux De Croix,-13.828,nan,95.264,0.386,0.452,1996,0.3136658169944595,122.27873
AROEL1B1187B988B90,Lost Boyz,SOJMWGR12A6701D0FD,What's Wrong,-11.657,0.4051157216913865,98.431,0.687,0.52,1997,0.41224060053560735,250.27873
ARORFTD1187B99F7D4,Epitaph,SOXYARV12A8C1368C8,Outside The Law,-6.183,0.26695518627553855,141.192,0.669,0.606,0,0.4598094224628141,488.17587
AR22R8A1187FB46B9E,Shanadoo,SOYWFWL12A6D4FE07D,Ninja Tattoo,-4.594,0.49131114395820885,137.923,0.626,0.275,2006,0.336141578129392,200.88118
AR567PN1187FB4B4F2,Moss,SOUMERL12AC9070EF9,Common Ground,-9.09,0.0,115.091,0.275,0.462,0,0.3895355761888646,484.62322
ARCWCWU1187FB51F35,Pietari Inkinen,SOMPAHG12AC3DF81F8,The Dryad_ Op. 45_ No. 1,-27.284,0.0,61.78,0.561,0.633,0,0.0,344.73751
ARALUUG1187FB58696,Irma Thomas,SOHHAXO12AB0184DE3,Hold Me While I Cry,-14.526,0.3347065490692206,112.109,0.572,0.606,2001,0.4411063591444711,205.29587
ARKJKVO1187FB49D0A,Michèle Bernard,SOARJWK12AC46862BB,Le mouton dans la baignoire,-11.355,nan,85.435,0.668,0.669,2002,0.3738629705580186,253.64853
ARV1RMI1187FB48F94,Arkona,SOTMSNC12AB018D09A,Chiornie Debri Voini (The Black Abyss of War),-7.255,0.26695518627553855,160.059,0.408,0.435,0,0.46085314529155835,266.65751
ARNDL191187FB51583,Jimi Hendrix,SOLQLCA12AB0188BBD,Hear My Train A Comin',-8.239,0.6939616172476072,146.77,0.912,0.667,1989,0.58786915221849,449.74975
ARWMZYB1187FB480A7,Aftermath,SOACLVX12AB0185ADF,9:2,-4.605,nan,87.006,0.552,0.408,0,0.3389203449697267,376.89424
ARM3QKQ1187FB421E0,Willy DeVille,SOIBVYA12A8AE46F75,Runnin' Through The Jungle - Shootin' The Blues,-9.46,0.3552855364230894,141.999,0.0,0.098,1996,0.37772033838447294,227.81342
ARUSOMY1187FB4D3B4,Anti-Flag,SOSJEIO12A58A7A674,On Independence Day,-5.829,0.6038604709100711,152.273,0.591,0.463,2009,0.5243789875148084,171.59791
AR68V7Z1187B9A2FCA,Polkaholix,SOMKHES12A8C137EFC,Krause seine Kreuzpolka,-4.586,nan,118.892,0.264,0.339,2007,0.4357986452160094,196.93669
ARJA5XT1187B9B89AA,David Tao,SOGXMVM12A8C130C02,Susan Said,-6.966,nan,158.029,0.566,0.689,0,0.41589712845748655,261.74649
AR9AN471187B99E0DA,Scott Wesley Brown,SOVXFQE12A6D4FA20C,I Stand Here Forgiven,-7.695,0.0,170.064,0.43,0.519,0,0.34240639110484233,178.88608
AR4OU721187FB4549D,Paramore,SOJHUQN12A6D4F8EDE,Emergency (Album Version),-4.413,0.8484638848807815,167.971,0.724,0.649,0,0.6589248241296217,243.51302
ARUK0W21187B995456,Isabel Pantoja,SODVZLU12A8C13FE90,Como Nadie Te He Querido,-7.814,nan,98.739,0.639,0.571,0,0.36350651579267457,263.33995
AR1PRQ21187FB3B481,Generation X,SOGHNKT12A6D4F720E,English Dream (2002 Digital Remaster),-5.341,0.2624798416179629,131.635,0.864,0.795,0,0.3990337695919729,299.80689
ARJ7SQ31187B9AF432,Billy Bragg,SOVTOZI12A8C13710B,Loving You Too Long,-7.339,0.3725300393660796,83.481,0.617,0.647,2006,0.5291959222813954,173.50485
AR9UT8H1187B9AF504,Ivan Parker,SOLPNWF12AB0184F19,No One Ever Cared For Me Like Jesus,-16.498,0.0,69.994,0.147,0.256,0,0.3110970495237888,176.09098
AR4QYVC1187B99985B,DJ Harry,SOHDTLT12AB0183F06,Tragedy in Blue,-6.573,0.0,122.829,0.664,0.587,2004,0.31569027681555284,299.98975
ARXOTQH1187FB57084,Chris Brown,SOUIJVE12A8AE4961E,Help Me,-6.45,0.5877482650872331,89.966,0.137,0.21,0,0.830356766356765,197.09342
ARXJSHW1187B9A2A52,Nestor Torres,SOQTGOL12A58A768C3,Ain't No Sunshine,-10.222,nan,150.028,0.686,0.551,0,0.3531562974667231,286.53669
ARV1JVD1187B9AD195,Loudon Wainwright III,SOCDLVW12AB018371F,Rowena,-12.464,0.387026531891994,151.294,0.669,0.696,2009,0.4427658420289504,152.13669
ARHO1WI1187B98CB84,Michael Card,SOMAHZI12A58A7F904,Scandalon,-6.276,0.4454545254934259,99.644,0.05,0.509,1985,0.34424658036403843,234.78812
ARMZ4PD1187B9ACBCD,20/20,SOGWSIE12AB018A5CA,So Many Reasons,-8.458,0.0,134.173,0.514,0.57,0,0.3148821836230177,206.81098
ARV5O111187B9A3F3A,Carl Davis,SOBRSXK12A8C135932,Resolutions from The Long Day Closes,-29.153,nan,56.083,0.457,0.575,0,0.31907462389548225,129.59302
ARNNQ9E1187FB3C82F,Sizzla,SOFVMAW12AB017D330,Care,-8.683,0.338886720010706,189.263,0.0,0.0,2006,0.45798167407037055,168.56771
AR25WM21187FB461B3,Francis Lai,SOVQKHW12AB01804CD,13 jours en France,-14.942,nan,97.849,0.499,0.33,1996,0.3717110940407555,243.43465
ARUG6DV1187B992475,Willie Clayton,SOGOGLP12AC960A177,Scandalous (Soul and R&B),-5.442,0.28120976448894247,90.963,0.394,0.446,0,0.37455792647989944,249.23383
AR4R1FL1187FB55C3B,Death From Above 1979,SORRNXT12A6D4F7451,Romantic Rights (Jesper Dahlback Remix),-3.879,0.4541929882180224,91.879,0.569,0.556,2004,0.46707100634498944,344.842
ARVMZFK11F50C4A0D2,Tunsi,SOOEEYT12A5891DC08,Outro,-9.592,nan,86.064,0.0,0.0,0,0.31672195348599,71.31383
ARTE3P61187B9A709D,Roger Williams,SOMQMEJ12AB018690C,Around The World,-23.161,nan,110.232,0.431,0.389,0,0.4179822750090275,177.24036
ARWC6LA1187B9B2096,Ian Moore,SOCWMDC12A8C140446,Itsy Bitsy Spider,-8.204,0.4051157216913865,95.072,0.578,0.456,0,0.3356918337843467,151.09179
ARO41T51187FB397AB,Sasha,SOHGTRD12AB0180DF2,15 Minutes Older,-7.041,nan,94.08,0.471,0.6,0,0.453731585998959,214.83057
AR7LIU31187B98EF11,Rita Chiarelli,SOPLMNH12A8C141B93,Reginella,-15.268,0.0,90.637,0.906,0.873,2006,0.28805028537557953,261.04118
AR9YS621187FB5AC07,The Clark Sisters,SOSUOOH12A8C133E91,Trust In Him (Remastered Version),-11.869,0.2766606569696319,144.215,0.362,0.415,0,0.4824322424877222,416.70485
ARBBFSA122ECCBD070,089 Clique feat. Prophet,SOHOCSV12AB0183342,Visions Of Death,-10.444,0.0,105.13,0.19,0.634,0,0.0,174.602
AR199MY1187B9B731E,Madilu System,SOJTAQZ12A8C1399A8,Autoroute,-13.256,nan,140.08,0.633,0.826,0,0.2946078927864776,421.48526
AR0IVSA1187FB4F069,Helmet,SOIPZYI12A8C139CD9,Street Crab,-10.562,0.7335410557040547,141.165,0.568,0.497,1994,0.49007958418342873,212.16608
AR1S5O61187B9898AC,Chris Eaton,SOYOZZK12A6D4F8CF9,All Or Nothing,-12.958,0.26586104921065007,100.771,0.453,0.661,1995,0.3336632036045475,289.07057
AR83XLX1187B991E33,Chris Rodriguez,SOQFSIQ12A8AE4645D,Saved (LP Version),-6.212,nan,135.984,0.682,0.506,0,0.3161435197294947,263.18322
AR9YQN31187FB45B34,James Darren,SODWMWO12A6D4FB2C4,Conscience (Album Version),-7.766,nan,129.275,0.396,0.404,0,0.34360538262619794,153.25995
AR898OD1187B9A14BB,Olga Tañon,SOHVFEH12A8159E996,Ojos Negros,-5.764,0.0,120.01,0.645,0.665,2002,0.439292039978841,254.1971
AR8AVU31187FB42175,The Robert Cray Band,SOFMFBW12AB0183457,Phone Booth,-8.039,nan,75.887,0.39,0.325,1983,0.3825499288613511,278.54322
ARETSEJ1241B9C91DC,El Tiempo,SOLRBCF12AB018A963,La Coloreteada,-8.368,nan,191.964,0.003,0.093,0,0.0,200.04526
ARR7YYN1187FB5C015,Pee Wee Crayton,SOGLEWL12AB01842CB,Fiddle Dee Dee - Original,-17.032,nan,157.204,0.395,0.392,0,0.3143789082552967,168.25424
AR3UYDN1187B99DCA3,Palito Ortega,SOGCPXG12AB0184F73,Corazón Contento,-7.264,0.6064913528454428,152.249,0.693,0.669,2004,0.36016349140867365,156.96934
ARI3WLL1187B99182B,Soul Embraced,SOOJKHS12A58A809A4,Cold Stares Of Dead Eyes_ The,-5.209,0.0,166.281,1.0,0.825,0,0.3528241940138724,165.8771
ARIA09I1187B9A6D6E,Sportsguitar,SOIURDO12A8C1392EB,Fish,-7.054,0.21508031850922793,142.192,1.0,0.77,1998,0.2842324457546301,231.00036
ARUZL121187FB4B42D,True Believers,SOFQFTY12A8C1369E9,Stranger,-4.715,0.0,125.177,0.791,0.822,0,0.3280733049127533,203.12771
ARVG4OK1187B9B6BD3,Killers,SOZFRGA12A58A7B247,Children Of The Revolution,-4.294,0.42512465831305757,128.951,0.031,0.351,0,0.8195882822285578,218.8273
AR9O98A1187FB39621,The Strokes,SOBVLUP12A8C140311,Meet Me In The Bathroom,-3.994,0.7457433881179623,93.315,0.67,0.79,2003,0.5917447385459133,177.18812
AR52EZT1187B9900BF,Alicia Keys,SOKOTBW12AB018CE2D,Wait Til You See My Smile,-9.736,0.9092773471291868,119.959,0.414,0.35,2009,0.7786735791842135,240.22159
AR01W2D1187FB5912F,3OH!3,SOIDQLF12CF5664F7F,CHOKECHAIN (Amended Album Version),-4.806,nan,145.88,0.175,0.323,2008,0.6033245600156352,211.66975
ARUVPZF1187FB4880D,Charlie Louvin,SOAFGEU12A8C13FAD7,Don't Laugh,-16.584,nan,108.873,0.057,0.222,0,0.39134245187534317,142.99383
ARXP7MQ1187FB3AC5F,Dave Hollister,SOWCLTO12A67021CEC,One Woman Man,-7.493,0.7905668023581631,91.003,0.33,0.372,2001,0.45966046322159376,271.62077
ARO3PIY1187B989933,Virtue,SOHKQXL12A8C1379B9,Can You Hear The Angels,-8.284,0.0,165.152,0.324,0.308,0,0.3100685250379565,223.05914
ARIXCFZ1187B991009,Two Man Advantage,SODNJYF12A8C135581,Pass The Puck,-5.124,nan,85.804,0.0,0.0,0,0.36890814136166966,30.01424
ARFSPOV1187B9B2363,Basement Jaxx,SOBQAPA12A8C13261C,La Photo,-8.325,0.3603705827121406,126.8,0.676,0.539,1999,0.5312132868052581,240.01261
ARAMIDF1187FB3D8D4,Alejandro Lerner,SOQLRXT12AB018025C,No Me Acuerdo,-9.317,0.0,89.923,0.038,0.327,0,0.3615879415321665,247.97995
ARPHH7Z1187B9B6A3A,Franco,SOCYJTH12AB0184649,Die Tür die zum Glück führt,-13.319,0.0,126.037,0.661,0.564,0,0.45327023630649965,220.47302
ARR9XGB1187B9912E6,Boyz II Men,SOCYRJH12AB0181091,In My Life,-10.338,0.5835661256558552,94.921,0.221,0.58,2009,0.6011849417940898,151.58812
ART5IUL1187B9B0143,Lady Saw,SOYIWNY12AC3DF96FC,Get A Straw,-10.006,0.21508031850922793,86.535,0.481,0.533,0,0.44032607280862934,207.12444
ARKBCZ91187B98F486,Coco Montoya,SOAMUDI12A6D4FCD11,Gotta Mind To Travel,-5.67,nan,155.577,0.399,0.42,1995,0.4200066739194892,233.482
AROATPL1187FB48E12,UFO,SOLKUOW12AB0184BCA,Rock Bottom / Shoot Shoot,-13.093,nan,142.981,0.325,0.404,0,0.4533990832902461,695.03955
ARTCYEF12420780FA0,Los Del Sol,SOUNCKW12AB0188044,Club Tropicana,-6.72,nan,116.878,0.013,0.2,0,0.0,232.202
ARD4KNM1187FB3626A,Liquid Stranger,SOTPVJM12A6D4FC3C4,Drop Sacrifice,-11.727,0.4348380902608562,136.936,0.729,0.527,2007,0.37620092878088907,249.49506
ARGK9MB1187FB37402,MIMS,SOMHOLR12A6D4FBE6A,This Is Why I'm Hot (The Original) (Single Version) (Edited),-4.376,0.0,159.989,0.117,0.176,0,0.5249949644384527,258.92526
ARUME5Q1187B9B1AA7,Kristine W.,SOLQRVO12AB01860FB,I'll Be Your Light (Ian Nieman Remix),-5.253,0.0,132.049,0.438,0.416,0,0.4078984664579443,533.89016
ARVEFIT12086C1686D,Vinícius de Moraes,SOUDYXE12AB0183777,Minha Namorada,-17.669,nan,62.776,0.302,0.243,1965,0.34846217204464064,243.53914
ARSAJKR1187FB4C5DC,Kim Wilson,SOWCPMQ12A58A78C43,Got To Let You Go,-11.96,0.3775316449767025,163.085,0.0,0.171,2001,0.32899785889428945,555.54567
ARFRKCM1187B99A041,Jamie Richards,SOFECOD12A8C1408F5,Turn It Up,-7.183,0.4072330149011048,115.079,0.852,0.754,0,0.3872251762773809,269.84444
ARNLW7H1187B99EC9D,Trick Trick / Eminem,SOXBIQX12A6D4F8D50,Welcome 2 Detroit,-5.113,0.0,91.101,0.536,0.609,2005,0.39048953512187623,263.00036
ARB4ZRM1187B993147,Dark Fortress,SOFEPGY12A67ADAE9D,Incide,-14.148,0.6683386648603276,152.6,0.0,0.0,2006,0.41652939963732327,320.44363
ARPZIIA1187FB4CB9F,Eldar,SOYMPCI12A8C13FE66,Estate,-22.737,0.37598430150044215,75.115,0.573,0.537,0,0.4001855640103364,379.19302
ARLF92B11A348F0D1E,Silkie Ft. Harry Craze,SOTZIVE12AB0187D1C,Head Butt Da Deck,-8.678,0.536032111708468,140.02,0.24,0.334,2009,0.35722427438204096,365.76608
ARPKK761187FB4D53C,The Ataris,SOYCFVX12A8AE45C63,Whatever Lies Will Help You Rest,-5.038,0.5486780555679608,151.949,0.112,0.455,2006,0.5173285835660317,212.89751
ARS81O81187B993AEC,Lou Busch,SOFFLXW12A58A7E3B4,The Wild Ones (1996 Digital Remaster),-11.776,0.4081108835105221,138.079,0.405,0.401,0,0.26995116966630595,147.30404
AR6MIU31187B994603,Stefon Harris,SOFHCZN12A8C13D39F,Alovi,-14.43,nan,131.936,0.516,0.594,1999,0.37839854648494886,326.60853
ARXTM8U1187B99F200,Pablo Montero,SOQCHOP12A8C13DA4D,Cuando Calienta El Sol,-7.006,nan,96.107,0.0,0.23,0,0.3099193396540712,187.14077
ARP06GY1187B98B0F0,Yami Bolo,SOAOQZZ12AB018E59A,Healing of All Nations,-7.919,0.0,139.037,0.149,0.219,2001,0.3224825778758644,214.30812
ARZCHLM1187FB495C3,Ray Barretto,SOMCSDR12A8C135024,Guarare,-6.39,0.5282626474257819,138.367,0.464,0.348,1992,0.3832114222159265,335.22893
ARHO1WI1187B98CB84,Michael Card,SOPBDED12A6D4F93E6,Joy In The Journey (The Final Word Album Version),-10.156,0.0,115.407,0.704,0.741,0,0.34424658036403843,181.91628
ARTE3P61187B9A709D,Roger Williams,SODSYTS12A58A7AA07,Indiscreet,-15.89,0.0,103.465,0.643,0.623,0,0.4179822750090275,175.98649
ARFNJ4O1187B9A204B,Broadcast,SOVEPIA12AF729BDEC,Downstream,-28.138,0.0,138.986,0.802,0.693,0,0.467885511383105,179.30404
ARD62OC1187FB54B75,Sundial Aeon,SOUXWHI12AB018DBF6,love shelter,-11.791,0.5297306072289015,90.009,0.393,0.459,2007,0.34647340870376364,459.93751
ARLNY561187B9B0355,Noisettes,SOCQYRC12A67ADB469,Bridge To Canada,-2.912,nan,119.501,0.559,0.586,2006,0.4701078015350845,205.06077
AR23EC41187FB4805D,The American Boychoir,SOOMGFL12A6D4F595B,Watt's Cradle Song,-27.115,nan,72.788,0.768,1.0,0,0.2918834217879059,329.03791
ARJA1841187FB3A029,David Bowie,SOAKODQ12A58A7B461,Moss Garden (1999 Digital Remaster),-16.599,0.2625093513331886,221.658,0.94,0.63,1977,0.5749214233398637,305.05751
ARUIRHK1187FB55534,Frank Chacksfield,SOOOINL12A8C14434E,Terry's Theme from Limelight,-17.089,0.37598430150044215,69.782,0.924,0.765,0,0.3282376641531046,140.43383
ARZEBW31187FB586EA,Anne Dudley,SOJWPQV12A8C133701,A Stepmother's Curse,-18.995,0.0,137.699,0.568,0.64,2000,0.35199833790961566,184.39791
AR189B91187B9B8D9C,Gustavo Cerati,SOYKHAC12AB017DE72,La Excepcion,-4.576,0.6049633995508662,125.987,0.603,0.644,2006,0.42978028579125227,251.66322
AR5FIDV1187FB50D40,Roger Clyne & The Peacemakers,SOOKCBG12A58A7FA89,Mile High and Risin',-5.029,0.2782705579655532,149.01,1.0,0.799,2002,0.419497926843249,170.81424
AR0NS5Z1187B99AF79,Zuma,SONZQZC12AB01859DD,Deep Into The Day,-6.354,nan,119.95,0.458,0.587,0,0.33455514556052596,231.00036
ARO0R521187B98A2D1,2 Minutos,SOZDAFC12A8C139F6D,2 Minutos,-1.674,nan,168.231,0.315,0.42,2006,0.372462979783255,83.12118
ARCYOHQ1187B9AEACA,Max Stalling,SOGQCVX12A8C13EB6D,Band Intro/ Pila Song Intro,-12.316,0.0,107.597,0.228,0.298,0,0.3467979988117707,37.77261
ARD5K161187B9AC784,Orbital,SOCOMUU12A6D4F8518,Adnans,-10.893,0.7542740111484415,101.99,0.307,0.417,1999,0.49866887479608674,521.56036
AROYTOV1187FB4C7F8,Robin Beanland,SOJPCYV12AB017C9D3,Test Of The Terrarium,-18.002,0.0,120.02,0.034,0.31,0,0.3198173860715626,140.7473
ARBYFR71187B99A2A4,Sam Baker,SOEFFEN12A8C1414E0,I Can't Break Away,-15.6,0.0,145.525,0.736,0.469,0,0.34151296906216494,141.84444
AR5U94U1187FB5CDCF,John Hammond,SONVLLU12AB018639D,Southbound Blues,-13.253,0.0,92.122,0.793,0.606,0,0.45281783769711387,201.92608
AR0B9V01187FB55276,Jeremy Fisher,SORCHVK12AB018B3C1,16 MM Dream,-6.843,nan,111.915,0.744,0.861,0,0.5004501862956541,257.64526
ARAQOK81187B98DD4A,Ginny Owens,SOERCEY12A8C1413E5,Long Way Home,-12.102,0.21508031850922793,120.168,0.399,0.549,2006,0.4625150665055819,256.39138
ARDNMNC11F4C842FDE,Sin Plomo,SOPHTXA12AB0180047,It's You (Thinking of you),-9.532,nan,126.007,0.96,0.679,0,0.29403748296747373,496.63955
ARHEQ501187FB4F898,Fruko Y Sus Tesos,SOXZRHY12A8AE492FF,Tania,-8.436,nan,103.198,0.749,0.775,1995,0.3707476836905326,223.60771
ARE7AY71187FB53D26,Play,SOQRTJE12AC95F02CB,In My Mind (Remix),-12.816,0.26586104921065007,138.443,0.441,0.363,0,0.3823445779042949,289.2273
ARPK1CM1187B9B6B9C,Roger Reynolds,SONTHOF12A6D4FB9B3,Binaural Presentation - Process And Passion_ Pt. 4,-21.601,nan,43.685,0.117,0.465,0,0.2635090972993376,158.1971
ARHUQUF1187FB382E6,T-Bone,SOEYPFL12AB0184FA0,Nuttin' 2 Somethin',-6.82,0.21508031850922793,98.01,0.0,0.0,0,0.4973049113742524,223.89506
ARNNC731187FB55D14,Kary Ng,SOQYXUX12A8151CA28,Fen Shou Yao Hen,-8.882,nan,99.605,0.646,0.616,0,0.35256398529732813,209.47546
ARH1UTX1187FB50CAA,Bobby Capo,SOOXHYJ12A8AE46EDA,Piel Canela (Alternate Mix),-13.352,nan,114.962,0.464,0.497,0,0.0,167.13098
ARP96FM1187B9AEA77,Semisonic,SOACEDS12A6701EAAA,Gone To The Movies,-10.185,0.6120549539686252,97.995,0.289,0.394,1998,0.47070038961361016,232.25424
ARV6QHT1187FB5537A,Nana Caymmi,SOLOIMR12A58A76C69,Visão,-14.095,0.26586104921065007,103.341,0.243,0.448,0,0.3483500222239171,173.87057
ARK9TRQ1187B99C095,Nine Inch Nails,SOGZAAR12AB01849A4,Sin,-10.149,nan,85.599,0.719,0.42,1989,0.5984585009824434,242.96444
AR1PCLK1187FB5BBFF,Angelo Badalamenti / Patrick Wolf,SOIVTZO12A8C13AF27,Careless Talk,-15.152,0.5947794446625645,93.778,0.613,0.579,0,0.39945172400502926,124.83873
ARPN0NC1187B991591,Guitar Slim,SOGODAQ12A58A7AAA7,Hello_ How Ya Been? Goodbye  (LP Version),-13.25,0.0,104.98,0.426,0.351,0,0.3191196017893604,142.81098
AR243ZT1187B9A98D2,Otis Spann,SORJHBA12A8C13D1D0,Spann's Boogie,-25.654,0.3347065490692206,162.683,0.299,0.271,1990,0.36868937254805195,134.89587
ARV33RQ1187B9A5734,Kate Maki,SOXCQLQ12AB017DC0B,I'll Be Here in the Morning,-15.783,nan,149.587,0.446,0.579,0,0.35453210583665107,177.52771
ARZDUJG1242077E2C5,Yuridia,SOQJJLD12AB01822CC,Sin Ti,-7.112,0.5917541605957845,133.979,0.852,0.739,0,0.364164341184009,213.02812
ARVOWE21187FB3AE3C,Enuff Z 'Nuff,SOMSJPX12A8C136436,Fly High Michelle,-4.437,nan,90.459,0.596,0.57,1989,0.4429489450961905,277.28934
AR3GE071187B9A6D71,Johannes Linstead,SOLSMJI12AAF3B4E4E,Caja De Cerillas,-8.577,0.49080848763126594,179.978,0.487,0.449,2000,0.4184180965091739,298.10893
ARDHNC31187B9A1898,Al Denson,SOWEIWR12A8C138056,The Arms That Won't Let Go (The Pillow Song)/Great Is Thy Faithfulness,-9.104,0.24447940308338115,135.968,0.0,0.114,0,0.28048218729929586,297.58649
ARPKPQP1241B9C7F9A,Le Vangle,SOCBYFW12A58A7D106,Ronde Lune,-4.667,0.0,151.311,0.471,0.517,2006,0.0,258.2722
ARWRS4D1187FB3FCD4,Elakelaiset,SOTTOYX12A8C14177C,Pottajenkka,-13.231,0.36727341580934564,131.868,0.722,0.589,1996,0.4051434468698962,218.27873
ARYOPH81187B98AEED,Converge,SOWJRTX12AB0183C28,Locust Reign (Live in California),-3.83,0.5470039143026859,133.549,0.142,0.36,2003,0.5311570630615232,99.99628
ARJ1BWM1187B9B117B,Embrace the End,SOQATFK12AB017D325,Intensity In Ten Cities,-3.402,0.5479529419800353,231.851,0.714,0.506,2008,0.42017659351689324,247.48363
